name,stateFull,stateAbbr,schoolId,agencyName,agencyId,county,address,city,zip,mailAddress,mailCity,mailZip,phone,type,charter,magnet,lat,lng,stateSchoolId,lowGrade,highGrade,level,enrollment,freeLunch,redLunch,totalFreeLunch,nativeAmerican,asian,hispanic,black,white,pacificIsland,multiRacial,ratio
COMMERCE ELEMENTARY SCHOOL,Michigan,MI ,2.64E+11,WALLED LAKE CONSOLIDATED SCHOOLS,2635160,OAKLAND COUNTY,520 FARR ST,COMMERCE TOWNSHIP,48382,520 FARR ST,COMMERCE TOWNSHIP,48382,2489563900,1-Regular school,2-No,2-No,42.593596,-83.487012,763,Kindergarten,5th Grade,1-Primary,536,60,14,74,4,10,10,14,497,0,1,20.62
COMMUNITY BASED EARLY CHILDHOOD,Michigan,MI ,2.68E+11,EATON ISD,2680380,EATON COUNTY,1790 PACKARD HWY,CHARLOTTE,48813,1790 PACKARD HWY,CHARLOTTE,48813,5175418987,2-Special education school,2-No,2-No,42.582047,-84.801854,9559,Prekindergarten,Prekindergarten,1-Primary,0,0,0,0,null,null,null,null,null,null,null,0
COMMUNITY BASED EARLY CHILDHOOD,Michigan,MI ,2.68E+11,EATON ISD,2680380,EATON COUNTY,1790 PACKARD HWY,CHARLOTTE,48813,1790 PACKARD HWY,CHARLOTTE,48813,5175418987,2-Special education school,2-No,2-No,42.582047,-84.801854,9559,Prekindergarten,Prekindergarten,1-Primary,0,0,0,0,null,null,null,null,null,null,null,0
COMMUNITY BASED EARLY CHILDHOOD SERVICES,Michigan,MI ,2.68E+11,LIVINGSTON ESA,2680700,LIVINGSTON COUNTY,1425 WEST GRAND RIVER AVE,HOWELL,48843,1425 WEST GRAND RIVER AVE,HOWELL,48843,5175465550,1-Regular school,2-No,2-No,42.612977,-83.952213,9440,Prekindergarten,Prekindergarten,1-Primary,0,0,0,0,null,null,null,null,null,null,null,0
COMMUNITY BASED EARLY CHILDHOOD SERVICES,Michigan,MI ,2.68E+11,LIVINGSTON ESA,2680700,LIVINGSTON COUNTY,1425 WEST GRAND RIVER AVE,HOWELL,48843,1425 WEST GRAND RIVER AVE,HOWELL,48843,5175465550,1-Regular school,2-No,2-No,42.612977,-83.952213,9440,Prekindergarten,Prekindergarten,1-Primary,0,0,0,0,null,null,null,null,null,null,null,0
COMMUNITY BASED EARLY CHILDHOOD SERVICES,Michigan,MI ,2.68E+11,LIVINGSTON ESA,2680700,LIVINGSTON COUNTY,1425 WEST GRAND RIVER AVE,HOWELL,48843,1425 WEST GRAND RIVER AVE,HOWELL,48843,5175465550,1-Regular school,2-No,2-No,42.612977,-83.952213,9440,Prekindergarten,Prekindergarten,1-Primary,0,0,0,0,null,null,null,null,null,null,null,0
COMMUNITY MONTESSORI SCHOOL,Colorado,CO ,80249001227,BOULDER VALLEY SCHOOL DISTRICT NO. RE2,802490,BOULDER COUNTY,805 GILLASPIE DR,BOULDER,80305,805 GILLASPIE DR,BOULDER,80305,7205613700,1-Regular school,2-No,2-No,39.981205,-105.251179,1883,Prekindergarten,6th Grade,1-Primary,315,40,12,52,2,30,56,0,202,0,25,19.79
COMSTOCK SCHOOL,Michigan,MI ,2.60E+11,ADRIAN CITY SCHOOL DISTRICT,2601950,LENAWEE COUNTY,801 EAST MAUMEE ST,ADRIAN,49221,801 EAST MAUMEE ST,ADRIAN,49221,5172632468,4-Alternative/other school,2-No,2-No,41.897028,-84.025497,9311,Prekindergarten,Prekindergarten,1-Primary,0,0,0,0,null,null,null,null,null,null,null,null
CONANT ELEMENTARY SCHOOL,Michigan,MI ,2.61E+11,BLOOMFIELD HILLS SCHOOL DISTRICT,2606090,OAKLAND COUNTY,4100 QUARTON RD,BLOOMFIELD HILLS,48302,4100 QUARTON RD,BLOOMFIELD HILLS,48302,2483417000,1-Regular school,2-No,2-No,42.558707,-83.28856,4830,Kindergarten,5th Grade,1-Primary,331,19,4,23,0,22,5,30,262,0,12,10.77
CONCORD ELEMENTARY SCHOOL,Michigan,MI ,2.61E+11,CONCORD COMMUNITY SCHOOLS,2610650,JACKSON COUNTY,405 SOUTH MAIN ST,CONCORD,49237,P.O. BOX 338,CONCORD,49237,5175246650,1-Regular school,2-No,2-No,42.169265,-84.644183,767,Kindergarten,5th Grade,1-Primary,368,174,35,209,3,2,29,12,314,0,8,17.73
CONGRESS ELEMENTARY,Michigan,MI ,2.62E+11,GRAND RAPIDS PUBLIC SCHOOLS,2616440,KENT COUNTY,940 BALDWIN ST SE,GRAND RAPIDS,49506,940 BALDWIN ST SE,GRAND RAPIDS,49506,6168192201,1-Regular school,2-No,2-No,42.961627,-85.645775,9283,Kindergarten,5th Grade,1-Primary,227,216,2,218,3,1,84,100,21,0,18,12.9
CONGRESS SCHOOL,Michigan,MI ,2.63E+11,STURGIS PUBLIC SCHOOLS,2633090,ST. JOSEPH COUNTY,421 EAST CONGRESS ST,STURGIS,49091,107 W. WEST ST.,STURGIS,49091,2696591565,1-Regular school,2-No,2-No,41.796766,-85.413532,771,Kindergarten,2nd Grade,1-Primary,242,135,20,155,0,3,77,3,156,1,2,18.06
CONNER CREEK ACADEMY EAST - ELEMENTARY,Michigan,MI ,2.60E+11,CONNER CREEK ACADEMY EAST,2600210,MACOMB COUNTY,16911 EASTLAND ST,ROSEVILLE,48066,16911 EASTLAND ST,ROSEVILLE,48066,5867798055,1-Regular school,1-Yes,2-No,42.513026,-82.946781,8726,Kindergarten,6th Grade,1-Primary,534,448,25,473,0,9,0,487,30,2,6,16.85
COOK ELEMENTARY SCHOOL,Michigan,MI ,2.62E+11,GRAND BLANC COMMUNITY SCHOOLS,2616350,GENESEE COUNTY,4433 EAST COOK RD,GRAND BLANC,48439,4433 EAST COOK RD,GRAND BLANC,48439,8105917910,1-Regular school,2-No,2-No,42.901657,-83.614471,5599,Kindergarten,2nd Grade,1-Primary,435,68,18,86,0,25,14,43,330,2,21,18.61
COOKE ELEMENTARY SCHOOL,Michigan,MI ,2.61E+11,DETROIT CITY SCHOOL DISTRICT,2612000,WAYNE COUNTY,18800 PURITAN ST,DETROIT,48223,18800 PURITAN ST,DETROIT,48223,3134947458,1-Regular school,2-No,2-No,42.408167,-83.225974,781,Kindergarten,6th Grade,1-Primary,361,287,8,295,2,0,0,358,1,0,0,17.19
COOLEY ELEMENTARY SCHOOL,Michigan,MI ,2.64E+11,WATERFORD SCHOOL DISTRICT,2635310,OAKLAND COUNTY,2000 HIGHFIELD RD,WATERFORD,48329,2000 HIGHFIELD RD,WATERFORD,48329,2486730300,1-Regular school,2-No,2-No,42.668197,-83.37275,4169,Kindergarten,5th Grade,1-Primary,444,128,34,162,6,9,25,30,373,1,0,18.32
COOLIDGE ELEMENTARY SCHOOL,Michigan,MI ,2.62E+11,LIVONIA PUBLIC SCHOOLS,2621840,WAYNE COUNTY,30500 CURTIS RD,LIVONIA,48152,30500 CURTIS RD,LIVONIA,48152,7347442705,1-Regular school,2-No,2-No,42.419657,-83.344994,788,Kindergarten,4th Grade,1-Primary,468,61,8,69,1,37,20,21,374,0,15,18.35
COOLIDGE INTERMEDIATE SCHOOL,Michigan,MI ,2.61E+11,FERNDALE PUBLIC SCHOOLS,2614280,OAKLAND COUNTY,2521 BERMUDA ST,FERNDALE,48220,2521 BERMUDA ST,FERNDALE,48220,2485471700,1-Regular school,2-No,2-No,42.467047,-83.133245,502,4th Grade,6th Grade,2-Middle,289,207,17,224,1,2,11,184,70,0,21,14.24
COOLIDGE SCHOOL,Michigan,MI ,2.61E+11,FLINT CITY SCHOOL DISTRICT,2614520,GENESEE COUNTY,3615 VAN BUREN AVE,FLINT,48503,3615 VAN BUREN AVE,FLINT,48503,8107601422,1-Regular school,2-No,1-Yes,43.00948,-83.732446,789,Kindergarten,6th Grade,1-Primary,364,314,8,322,1,0,11,279,65,0,8,16.18
COOPER ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,PLAINWELL COMMUNITY SCHOOLS,2628530,KALAMAZOO COUNTY,7559 NORTH 14TH ST,KALAMAZOO,49009,7559 NORTH 14TH ST,KALAMAZOO,49009,2693492674,1-Regular school,2-No,2-No,42.369457,-85.630009,790,Kindergarten,5th Grade,1-Primary,265,57,0,57,0,4,1,4,250,0,6,18.34
COOPER UPPER ELEMENTARY SCHOOL,Michigan,MI ,2.62E+11,LIVONIA PUBLIC SCHOOLS,2621840,WAYNE COUNTY,28550 ANN ARBOR TRL,WESTLAND,48185,28550 ANN ARBOR TRL,WESTLAND,48185,7347442710,1-Regular school,2-No,2-No,42.349666,-83.323084,791,5th Grade,6th Grade,2-Middle,691,197,34,231,2,11,25,32,612,0,9,18.64
COOPERSVILLE EAST ELEMENTARY,Michigan,MI ,2.61E+11,COOPERSVILLE AREA PUBLIC SCHOOL DISTRICT,2610830,OTTAWA COUNTY,198 EAST ST,COOPERSVILLE,49404,198 EAST ST,COOPERSVILLE,49404,6169973101,1-Regular school,2-No,2-No,43.063618,-85.927054,9939,1st Grade,2nd Grade,1-Primary,378,135,23,158,1,5,26,3,333,0,10,22.85
COOPERSVILLE SOUTH ELEMENTARY SCHOOL,Michigan,MI ,2.61E+11,COOPERSVILLE AREA PUBLIC SCHOOL DISTRICT,2610830,OTTAWA COUNTY,198 EAST ST,COOPERSVILLE,49404,198 EAST ST,COOPERSVILLE,49404,6169973100,2-Special education school,2-No,2-No,43.063618,-85.927054,795,3rd Grade,5th Grade,1-Primary,529,169,37,206,1,8,38,0,473,0,9,18.81
COOPERSVILLE WEST EARLY CHILDHOOD CENTER,Michigan,MI ,2.61E+11,COOPERSVILLE AREA PUBLIC SCHOOL DISTRICT,2610830,OTTAWA COUNTY,198 EAST ST,COOPERSVILLE,49404,198 EAST ST,COOPERSVILLE,49404,6169973300,1-Regular school,2-No,2-No,43.063618,-85.927054,793,Kindergarten,1st Grade,1-Primary,192,48,7,55,0,2,14,4,168,0,4,18.29
COP ESD PROGRAMS,Michigan,MI ,2.68E+11,CHEB-OTSEGO-PRESQUE ISLE ESD,2680260,CHEBOYGAN COUNTY,6065 LEARNING LN,INDIAN RIVER,49749,6065 LEARNING LN,INDIAN RIVER,49749,2312389394,2-Special education school,2-No,2-No,45.462316,-84.610028,9024,2nd Grade,2nd Grade,1-Primary,72,54,3,57,0,0,0,2,69,0,1,2.62
COPPER MESA ELEMENTARY SCHOOL,Colorado,CO ,80345001897,DOUGLAS COUNTY SCHOOL DISTRICT NO. RE 1,803450,DOUGLAS COUNTY,3501 POSTON PARKWAY,HIGHLANDS RANCH,80126,3501 POSTON PARKWAY,HIGHLANDS RANCH,80126,3033877375,1-Regular school,2-No,2-No,39.518294,-104.946969,1899,Kindergarten,6th Grade,1-Primary,667,11,4,15,0,41,74,8,526,1,17,22.61
CORCORAN CENTER,Michigan,MI ,2.63E+11,PERRY PUBLIC SCHOOL DISTRICT,2627900,SHIAWASSEE COUNTY,9926 STOLL RD,HASLETT,48840,2775 WEST BRITTON RD,PERRY,48872,5176755101,1-Regular school,2-No,2-No,42.801153,-84.351978,9151,Prekindergarten,Prekindergarten,1-Primary,0,0,0,0,null,null,null,null,null,null,null,0
CORNELL ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,OKEMOS PUBLIC SCHOOLS,2626280,INGHAM COUNTY,4371 CORNELL RD,OKEMOS,48864,4371 CORNELL RD,OKEMOS,48864,5177065300,1-Regular school,2-No,2-No,42.706987,-84.393142,801,Kindergarten,4th Grade,1-Primary,347,49,13,62,2,79,19,30,211,0,6,19.39
CORNERSTONE ELEMENTARY SCHOOL,Michigan,MI ,2.61E+11,DEXTER COMMUNITY SCHOOL DISTRICT,2612030,WASHTENAW COUNTY,7480 DAN HOEY RD,DEXTER,48130,7480 DAN HOEY RD,DEXTER,48130,7344244120,1-Regular school,2-No,2-No,42.32697,-83.878506,8040,Kindergarten,2nd Grade,1-Primary,429,29,9,38,0,0,4,1,418,0,6,15.27
CORONADO ELEMENTARY SCHOOL,Colorado,CO ,80480001447,JEFFERSON COUNTY SCHOOL DISTRICT NO. R-1,804800,JEFFERSON COUNTY,7922 SOUTH CARR,LITTLETON,80128,7922 SOUTH CARR,LITTLETON,80128,3039823737,1-Regular school,2-No,2-No,39.57291,-105.092443,1876,Prekindergarten,6th Grade,1-Primary,563,82,11,93,4,19,69,4,442,0,25,20.22
CORONADO HILLS ELEMENTARY SCHOOL,Colorado,CO ,80690001174,ADAMS 12 FIVE STAR SCHOOLS,806900,ADAMS COUNTY,8300 DOWNING DR,THORNTON,80229,8300 DOWNING DRIVE,THORNTON,80229,7209725320,1-Regular school,2-No,2-No,39.847229,-104.971164,1878,Kindergarten,5th Grade,1-Primary,538,431,50,481,1,2,438,5,86,2,4,15.59
CORY ELEMENTARY SCHOOL,Colorado,CO ,80336000331,SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C,803360,DENVER COUNTY,1550 SOUTH STEELE ST,DENVER,80210,1550 SOUTH STEELE STREET,DENVER,80210,7204248380,1-Regular school,2-No,2-No,39.688429,-104.95003,1908,Prekindergarten,5th Grade,1-Primary,473,32,10,42,1,14,55,14,377,0,12,19.72
COSTELLO ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,TROY SCHOOL DISTRICT,2634260,OAKLAND COUNTY,1333 HAMMAN DR,TROY,48085,1333 HAMMAN DR,TROY,48085,2488233700,1-Regular school,2-No,2-No,42.585341,-83.119851,6364,Kindergarten,5th Grade,1-Primary,313,32,8,40,0,43,11,17,234,0,8,16.9
COTOPAXI ELEMENTARY SCHOOL,Colorado,CO ,80312000276,FREMONT RE-3,803120,FREMONT COUNTY,345 COUNTY RD 12,COTOPAXI,81223,P O BOX 385,COTOPAXI,81223,7199424131,1-Regular school,2-No,2-No,38.375715,-105.689729,3220,Prekindergarten,5th Grade,1-Primary,117,46,14,60,1,0,6,0,107,0,3,13.96
COTTER EARLY CHILDHOOD CENTER,Michigan,MI ,2.61E+11,DEARBORN CITY SCHOOL DISTRICT,2611600,WAYNE COUNTY,13020 OSBORNE ST,DEARBORN,48126,13020 OSBORNE ST,DEARBORN,48126,3138276150,1-Regular school,2-No,2-No,42.320613,-83.170266,8754,Prekindergarten,Prekindergarten,1-Primary,0,0,0,0,null,null,null,null,null,null,null,0
COTTON CREEK ELEMENTARY SCHOOL,Colorado,CO ,80690001305,ADAMS 12 FIVE STAR SCHOOLS,806900,ADAMS COUNTY,11100 VRAIN ST,WESTMINSTER,80030,11100 VRAIN STREET,WESTMINSTER,80030,7209725340,1-Regular school,2-No,2-No,39.898,-105.04529,1914,Kindergarten,5th Grade,1-Primary,660,116,30,146,1,19,116,7,504,0,13,20
COTTONWOOD CREEK ELEMENTARY SCHOOL,Colorado,CO ,80291000188,CHERRY CREEK SCHOOL DISTRICT NO. 5 IN THE COUNTY OF ARAPAH,802910,ARAPAHOE COUNTY,11200 EAST ORCHARD AVE,ENGLEWOOD,80111,11200 EAST ORCHARD AVENUE,ENGLEWOOD,80111,7205543200,1-Regular school,2-No,2-No,39.609677,-104.859079,1916,Prekindergarten,5th Grade,1-Primary,657,25,3,28,2,100,38,3,495,0,19,18.61
COTTONWOOD ELEMENTARY SCHOOL,Colorado,CO ,80579001554,MONTROSE COUNTY SCHOOL DISTRICT RE-1J,805790,MONTROSE COUNTY,3500 WOODGATE RD,MONTROSE,81401,P O BOX 10000,MONTROSE,81402,9702492539,1-Regular school,2-No,2-No,38.444009,-107.86018,1915,Kindergarten,5th Grade,1-Primary,505,163,33,196,0,2,91,0,399,0,13,20.11
COTTONWOOD PLAINS ELEMENTARY SCHOOL,Colorado,CO ,80540000607,THOMPSON SCHOOL DISTRICT R-2J,805400,LARIMER COUNTY,525 TURMAN DR,FT COLLINS,80525,525 TURMAN DRIVE,FT COLLINS,80525,9706135900,1-Regular school,2-No,2-No,40.472762,-105.068868,1920,Kindergarten,5th Grade,1-Primary,426,138,16,154,0,4,88,2,312,0,20,17.85
COUGAR RUN ELEMENTARY SCHOOL,Colorado,CO ,80345001526,DOUGLAS COUNTY SCHOOL DISTRICT NO. RE 1,803450,DOUGLAS COUNTY,8780 VENNEFORD RANCH RD,HIGHLANDS RANCH,80126,8780 VENNEFORD RANCH ROAD,HIGHLANDS RANCH,80126,3033876675,1-Regular school,2-No,2-No,39.556387,-104.948738,1925,Kindergarten,6th Grade,1-Primary,568,38,17,55,2,44,60,6,435,2,19,22.72
COUNTRY ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,PINCKNEY COMMUNITY SCHOOLS,2628140,LIVINGSTON COUNTY,2939 EAST M 36,PINCKNEY,48169,2939 EAST M 36,PINCKNEY,48169,8102256600,1-Regular school,2-No,2-No,42.462222,-83.887823,564,Kindergarten,4th Grade,1-Primary,424,62,5,67,0,7,7,1,409,0,0,21.36
COUNTRY OAKS ELEMENTARY SCHOOL,Michigan,MI ,2.62E+11,HURON VALLEY SCHOOLS,2618990,OAKLAND COUNTY,5070 SOUTH DUCK LAKE RD,COMMERCE TOWNSHIP,48382,5070 SOUTH DUCK LAKE RD,COMMERCE TOWNSHIP,48382,2486848075,1-Regular school,2-No,2-No,42.595364,-83.560964,7811,Kindergarten,5th Grade,1-Primary,671,95,22,117,5,8,16,10,627,1,4,19.6
COUNTRYSIDE ACADEMY-ELEMENTARY,Michigan,MI ,2.60E+11,COUNTRYSIDE ACADEMY,2600142,BERRIEN COUNTY,4821 NORTH ST,BENTON HARBOR,49022,4821 NORTH STREET,BENTON HARBOR,49022,2699445565,1-Regular school,1-Yes,2-No,42.123425,-86.341362,9427,Kindergarten,5th Grade,1-Primary,271,205,14,219,0,1,31,94,130,1,14,17.37
COUNTRYSIDE ELEMENTARY SCHOOL,Michigan,MI ,2.61E+11,BYRON CENTER PUBLIC SCHOOLS,2607560,KENT COUNTY,8200 EASTERN AVE SE,BYRON CENTER,49315,8200 EASTERN AVE SE,BYRON CENTER,49315,6168786900,1-Regular school,2-No,1-Yes,42.815301,-85.6443,9170,Kindergarten,5th Grade,1-Primary,487,89,32,121,4,18,18,7,431,0,9,18.57
COURTADE ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,TRAVERSE CITY AREA PUBLIC SCHOOLS,2633870,GRAND TRAVERSE COUNTY,1111 RASHO RD,TRAVERSE CITY,49686,1111 RASHO RD,TRAVERSE CITY,49686,2319335800,1-Regular school,2-No,2-No,44.706689,-85.506327,7573,Kindergarten,5th Grade,1-Primary,371,138,24,162,9,4,7,5,338,0,8,18.5
COVELL ELEMENTARY,Michigan,MI ,2.62E+11,GRAND RAPIDS PUBLIC SCHOOLS,2616440,KENT COUNTY,1417 COVELL AVE NW,GRAND RAPIDS,49504,1417 COVELL AVE NW,GRAND RAPIDS,49504,6168192411,1-Regular school,2-No,2-No,42.989881,-85.717611,9284,Kindergarten,5th Grade,1-Primary,288,243,9,252,8,6,84,25,127,1,37,26.18
COVERT ELEMENTARY SCHOOL,Michigan,MI ,2.61E+11,COVERT PUBLIC SCHOOLS,2610980,VAN BUREN COUNTY,35323 M 140 HWY,COVERT,49043,35323 M 140 HWY,COVERT,49043,2697643721,1-Regular school,2-No,2-No,42.288429,-86.260806,816,Kindergarten,5th Grade,1-Primary,272,255,6,261,1,0,142,85,36,0,8,13.95
COWELL ELEMENTARY SCHOOL,Colorado,CO ,80336000332,SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C,803360,DENVER COUNTY,4540 WEST 10TH AVE,DENVER,80204,4540 WEST 10TH AVENUE,DENVER,80204,7204248300,1-Regular school,2-No,2-No,39.73306,-105.045793,1928,Prekindergarten,5th Grade,1-Primary,523,479,21,500,19,3,471,9,19,0,2,17.16
COYOTE CREEK ELEMENTARY SCHOOL,Colorado,CO ,80345001250,DOUGLAS COUNTY SCHOOL DISTRICT NO. RE 1,803450,DOUGLAS COUNTY,2861 BANEBERRY COURT,HIGHLANDS RANCH,80129,2861 BANEBERRY COURT,HIGHLANDS RANCH,80129,3033876175,1-Regular school,2-No,2-No,39.528089,-105.022743,1934,Prekindergarten,6th Grade,1-Primary,458,18,4,22,0,10,63,7,365,0,13,19.91
COYOTE HILLS ELEMENTARY SCHOOL,Colorado,CO ,80291002032,CHERRY CREEK SCHOOL DISTRICT NO. 5 IN THE COUNTY OF ARAPAH,802910,ARAPAHOE COUNTY,24605 EAST DAVIES WAY,AURORA,80016,24605 E DAVIES WAY,AURORA,80016,7208863900,1-Regular school,2-No,2-No,39.590752,-104.701827,243,Prekindergarten,5th Grade,1-Primary,773,28,6,34,4,62,63,31,578,0,35,18.4
COYOTE RIDGE ELEMENTARY SCHOOL,Colorado,CO ,80690001668,ADAMS 12 FIVE STAR SCHOOLS,806900,BROOMFIELD COUNTY,13770 BROADLANDS DR,BROOMFIELD,80020,13770 BROADLANDS DRIVE,BROOMFIELD,80020,7209725780,1-Regular school,2-No,2-No,39.946399,-105.045024,1937,Kindergarten,5th Grade,1-Primary,569,16,9,25,0,30,43,1,492,1,2,20.14
COYOTE RIDGE ELEMENTARY SCHOOL,Colorado,CO ,80690001668,ADAMS 12 FIVE STAR SCHOOLS,806900,BROOMFIELD COUNTY,13770 BROADLANDS DR,BROOMFIELD,80020,13770 BROADLANDS DRIVE,BROOMFIELD,80020,7209725780,1-Regular school,2-No,2-No,39.946399,-105.045024,1937,Kindergarten,5th Grade,1-Primary,569,16,9,25,0,30,43,1,492,1,2,20.14
CRAMTON CENTER,Michigan,MI ,2.62E+11,LAPEER COMMUNITY SCHOOLS,2621180,LAPEER COUNTY,1220 LAKE NEPESSING RD,LAPEER,48446,1220 LAKE NEPESSING RD,LAPEER,48446,8106672454,1-Regular school,2-No,2-No,43.02234,-83.361239,9567,Prekindergarten,Prekindergarten,1-Primary,0,0,0,0,null,null,null,null,null,null,null,0
CRARY ELEMENTARY SCHOOL,Michigan,MI ,2.61E+11,DETROIT CITY SCHOOL DISTRICT,2612000,WAYNE COUNTY,16164 ASBURY PARK,DETROIT,48235,16164 ASBURY PARK,DETROIT,48235,3138520612,1-Regular school,2-No,2-No,42.410001,-83.208719,826,Kindergarten,5th Grade,1-Primary,null,null,null,null,null,null,null,null,null,null,null,null
CRAWFORD ELEMENTARY SCHOOL,Colorado,CO ,80234000058,AURORA JOINT DISTRICT NO. 28 OF THE COUNTIES OF ADAMS AND A,802340,ADAMS COUNTY,1600 FLORENCE ST,AURORA,80010,1600 FLORENCE ST,AURORA,80010,3033403290,1-Regular school,2-No,2-No,39.741991,-104.871699,1948,Prekindergarten,5th Grade,1-Primary,669,556,23,579,9,49,520,54,21,0,16,18.9
CREATIVE ARTS/GIFTED AND TALENTED ACADEMY,Michigan,MI ,2.60E+11,BENTON HARBOR AREA SCHOOLS,2604830,BERRIEN COUNTY,1995 UNION AVE,BENTON HARBOR,49022,1995 UNION AVE,BENTON HARBOR,49022,2696051900,1-Regular school,2-No,2-No,42.080916,-86.441352,2068,Kindergarten,6th Grade,1-Primary,250,208,20,228,0,0,2,245,3,0,0,16.67
CREEKSIDE ELEMENTARY SCHOOL,Michigan,MI ,2.62E+11,HARTLAND CONSOLIDATED SCHOOLS,2617910,LIVINGSTON COUNTY,3480 EAST ST,HARTLAND,48353,P.O. BOX 408,HARTLAND,48353,8106262600,1-Regular school,2-No,2-No,42.65435,-83.75009,9048,Kindergarten,4th Grade,1-Primary,483,55,18,73,1,6,12,2,455,1,6,17.56
CREEKSIDE ELEMENTARY SCHOOL,Michigan,MI ,2.62E+11,HARTLAND CONSOLIDATED SCHOOLS,2617910,LIVINGSTON COUNTY,3480 EAST ST,HARTLAND,48353,P.O. BOX 408,HARTLAND,48353,8106262600,1-Regular school,2-No,2-No,42.65435,-83.75009,9048,Kindergarten,4th Grade,1-Primary,483,55,18,73,1,6,12,2,455,1,6,17.56
CREEKSIDE ELEMENTARY SCHOOL AT MARTIN PARK,Colorado,CO ,80249000128,BOULDER VALLEY SCHOOL DISTRICT NO. RE2,802490,BOULDER COUNTY,3740 MARTIN DR,BOULDER,80305,3740 MARTIN DRIVE,BOULDER,80305,7205613800,1-Regular school,2-No,2-No,39.991266,-105.248834,5606,Prekindergarten,5th Grade,1-Primary,356,113,20,133,2,22,119,12,183,0,18,12.59
CREEKSIDE INTERMEDIATE SCHOOL,Michigan,MI ,2.61E+11,DEXTER COMMUNITY SCHOOL DISTRICT,2612030,WASHTENAW COUNTY,2615 BAKER RD,DEXTER,48130,2615 BAKER RD,DEXTER,48130,7344244160,1-Regular school,2-No,2-No,42.329089,-83.887276,4609,5th Grade,6th Grade,2-Middle,518,53,8,61,1,3,8,2,497,1,6,17.31
CRESCENTWOOD ELEMENTARY SCHOOL,Michigan,MI ,2.61E+11,EAST DETROIT PUBLIC SCHOOLS,2612450,MACOMB COUNTY,14500 CRESCENTWOOD AVE,EASTPOINTE,48021,14500 CRESCENTWOOD AVE,EASTPOINTE,48021,5864454635,1-Regular school,2-No,2-No,42.459775,-82.971672,828,Kindergarten,6th Grade,1-Primary,370,281,24,305,4,24,9,9,156,0,168,18.95
CRESSON ELEMENTARY SCHOOL,Colorado,CO ,80318000280,CRIPPLE CREEK-VICTOR SCHOOL DISTRICT NO. RE-1,803180,TELLER COUNTY,412 NORTH C ST,CRIPPLE CREEK,80813,P O BOX 897,CRIPPLE CREEK,80813,7196899230,1-Regular school,2-No,2-No,38.75078,-105.18559,9080,Prekindergarten,6th Grade,1-Primary,237,119,20,139,5,2,25,4,198,3,0,14.18
CREST VIEW ELEMENTARY SCHOOL,Colorado,CO ,80249000110,BOULDER VALLEY SCHOOL DISTRICT NO. RE2,802490,BOULDER COUNTY,1897 SUMAC AVE,BOULDER,80304,1897 SUMAC AVENUE,BOULDER,80304,7205615461,1-Regular school,2-No,2-No,40.050791,-105.274825,1996,Kindergarten,5th Grade,1-Primary,627,113,25,138,5,39,129,4,409,1,40,17.5
CRESTWOOD ACCELERATED PROGRAM,Michigan,MI ,2.60E+11,CRESTWOOD SCHOOL DISTRICT,2600016,WAYNE COUNTY,7500 NORTH VERNON ST,DEARBORN HEIGHTS,48127,7500 NORTH VERNON ST,DEARBORN HEIGHTS,48127,3132746545,1-Regular school,2-No,2-No,42.343906,-83.276844,42,Kindergarten,4th Grade,1-Primary,37,8,5,13,0,0,0,1,36,0,0,18.5
CRESTWOOD ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,ROCKFORD PUBLIC SCHOOLS,2630030,KENT COUNTY,6350 COURTLAND DR NE,ROCKFORD,49341,6350 COURTLAND DR NE,ROCKFORD,49341,6168636346,1-Regular school,2-No,2-No,43.079467,-85.550785,832,Kindergarten,5th Grade,1-Primary,441,40,12,52,0,12,6,4,415,0,4,21.15
CRISSMAN ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,UTICA COMMUNITY SCHOOLS,2634470,MACOMB COUNTY,53550 WOLF DR,SHELBY TOWNSHIP,48316,53550 WOLF DR,SHELBY TOWNSHIP,48316,5867974300,1-Regular school,2-No,2-No,42.688642,-83.027781,5756,Kindergarten,6th Grade,1-Primary,640,66,5,71,0,4,9,5,622,0,0,21.84
CROMIE ELEMENTARY SCHOOL,Michigan,MI ,2.64E+11,WARREN CONSOLIDATED SCHOOLS,2635190,MACOMB COUNTY,29797 GILBERT DR,WARREN,48093,29797 GILBERT DR,WARREN,48093,5865743160,1-Regular school,2-No,2-No,42.513731,-83.012652,835,Kindergarten,5th Grade,1-Primary,651,212,44,256,0,35,11,79,498,1,27,21.49
CROSSROADS CHARTER ACADEMY (PK-6),Michigan,MI ,2.60E+11,CROSSROADS CHARTER ACADEMY,2600186,MECOSTA COUNTY,215 NORTH STATE ST,BIG RAPIDS,49307,215 NORTH STATE ST,BIG RAPIDS,49307,2317966589,1-Regular school,1-Yes,2-No,43.700635,-85.48388,8599,Kindergarten,6th Grade,1-Primary,391,188,56,244,4,13,7,32,335,0,0,14.95
